"","id","weight","week","bi.week","state","county.fips","senate.topline","governor.topline","biden.approval","presvote2020","pid","ideology","most.important.problem","abortion.policy","age","race","gender","hispanic","education"
"1020",118162509674,0.358405511025932,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Independent","Conservative",NA,"Illegal in all cases",60,"white","female",FALSE,"College graduate"
"1021",118160863904,0.358405511025932,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Legal in most cases",52,"white","female",FALSE,"College graduate"
"1022",118161891509,0.878057227929064,43,22,"AZ","04013","Democrat","Democrat","Somewhat approve","dem","Democrat","Moderate",NA,"Legal in all cases",60,"black","female",FALSE,"Some college"
"1023",118162031214,0.27240664180975,43,22,"AZ","04013","Other/Would not Vote","Other/Would not Vote","Somewhat disapprove","dnv/other","Independent","Conservative",NA,NA,41,"black","male",FALSE,"Some college"
"1024",118162228364,0.0973227303501824,43,22,"AZ","04013","Democrat","Democrat","Strongly disapprove","dem",NA,"Moderate",NA,"Legal in most cases",41,"hispanic","female",TRUE,"High school or G.E.D."
"1025",118162503651,0.20597142076101,43,22,"AZ","04013","Democrat","Democrat","Somewhat approve","dem","Democrat","Moderate",NA,"Legal in most cases",45,"white","female",FALSE,"Post graduate degree"
"1026",118162089703,0.39406281445147,43,22,"AZ","04025","Democrat","Democrat","Strongly approve","dem","Democrat","Moderate",NA,"Legal in all cases",62,"white","female",FALSE,"Post graduate degree"
"1027",118162193747,0.792443478745181,43,22,"AZ","04013","Democrat","Democrat","Strongly approve","dem","Democrat","Moderate",NA,NA,56,"black","male",FALSE,"Some college"
"1028",118162129046,0.720263094246566,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",54,"hispanic","male",TRUE,"Some college"
"1029",118161940252,1.43104072111295,43,22,"AZ","04013","Other/Would not Vote","Other/Would not Vote","Strongly approve","dem","Republican","Liberal",NA,"Legal in most cases",24,"hispanic","female",TRUE,"High school or G.E.D."
"1030",118160893724,0.189063475650122,43,22,"AZ",NA,"Democrat","Democrat","Strongly approve","dem","Independent","Moderate",NA,"Legal in all cases",72,"white","male",FALSE,"Post graduate degree"
"1031",118161381105,0.394322730440507,43,22,"AZ","04013","Democrat","Democrat","Strongly approve","dem","Democrat","Moderate",NA,"Legal in all cases",64,"white","female",FALSE,"College graduate"
"1032",118161908498,0.807063771719883,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,"Illegal in most cases",69,"white","male",FALSE,"High school or G.E.D."
"1033",118160453214,0.358405511025932,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Independent","Moderate",NA,"Legal in most cases",51,"white","female",FALSE,"College graduate"
"1034",118161850205,0.729878163335178,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,NA,62,"white","male",FALSE,"High school or G.E.D."
"1035",118161269077,0.184594573772086,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,NA,60,"white","female",FALSE,"College graduate"
"1036",118162498904,0.798078642675178,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,"Legal in most cases",64,"hispanic","female",TRUE,"Associate's degree"
"1037",118162059324,0.504426155765302,43,22,"AZ","04013","Democrat","Other/Would not Vote","Somewhat approve","dem","Independent","Moderate",NA,"Legal in most cases",42,"white","female",FALSE,"Some college"
"1038",118161969849,0.357782767095476,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",71,"white","male",FALSE,"College graduate"
"1039",118161098992,0.34022195539195,43,22,"AZ","04013","Democrat","Democrat","Somewhat approve","dem","Democrat","Moderate",NA,"Legal in all cases",43,"other","female",FALSE,"High school or G.E.D."
"1040",118161941126,1.08438135389475,43,22,"AZ","04013","Democrat","Democrat","Somewhat disapprove","dem","Independent","Moderate",NA,"Legal in most cases",38,"black","male",FALSE,"Some college"
"1041",118161640682,0.945341928445666,43,22,"AZ","04017","Other/Would not Vote","Other/Would not Vote","Somewhat disapprove","rep","Democrat","Moderate",NA,NA,18,"hispanic","female",TRUE,"Some college"
"1042",118161925416,0.355808867567907,43,22,"AZ",NA,"Democrat","Democrat","Somewhat disapprove","dem","Independent","Moderate",NA,"Legal in most cases",62,"white","male",FALSE,"Post graduate degree"
"1043",118161862068,0.323651267094414,43,22,"AZ","04013","Republican","Republican",NA,"rep","Republican","Very conservative",NA,NA,60,"white","male",FALSE,"College graduate"
"1044",118162435987,0.16346756622862,43,22,"AZ","04013","Democrat","Democrat","Somewhat approve","dem","Democrat","Very liberal",NA,"Legal in most cases",38,"white","male",FALSE,"College graduate"
"1045",118161235629,0.323399715927545,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",62,"white","male",FALSE,"Post graduate degree"
"1046",118161336666,0.805312960417898,43,22,"AZ","04013","Democrat","Democrat","Somewhat approve","dem","Democrat","Liberal",NA,NA,50,"white","male",FALSE,"Associate's degree"
"1047",118160969104,0.435846307635803,43,22,"AZ","04013","Democrat","Democrat","Somewhat approve","dem","Democrat","Moderate",NA,"Legal in most cases",65,"white","female",FALSE,"College graduate"
"1048",118161598728,1.00504284598961,43,22,"AZ","04012","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,NA,34,"white","male",FALSE,"Some college"
"1049",118162170573,0.808551520174563,43,22,"AZ","04027","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",51,"white","female",FALSE,"High school or G.E.D."
"1050",118162147475,1.13458807151653,43,22,"AZ",NA,"Republican","Republican","Strongly disapprove","dnv/other","Independent","Moderate",NA,"Illegal in most cases",62,"other","male",FALSE,"College graduate"
"1051",118162036960,0.599452132283624,43,22,"AZ","04013","Democrat","Democrat","Strongly approve","dem","Democrat","Moderate",NA,"Legal in most cases",77,"white","female",FALSE,"Post graduate degree"
"1052",118162470988,0.335217442441914,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Independent","Very conservative",NA,NA,52,"black","female",FALSE,"Some college"
"1053",118162479650,1.13013832751447,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Independent","Conservative",NA,"Illegal in most cases",20,"white","male",FALSE,"Some college"
"1054",118162055623,1.07981877139186,43,22,"AZ","04013","Democrat","Democrat","Somewhat approve","dem","Democrat","Very conservative",NA,"Legal in most cases",33,"hispanic","male",TRUE,"High school or G.E.D."
"1055",118162494131,0.145080867028613,43,22,"AZ","04013","Democrat","Democrat","Somewhat approve","dem","Independent","Moderate",NA,NA,37,"white","female",FALSE,"Associate's degree"
"1056",118162018584,0.121762885095713,43,22,"AZ","04013","Other/Would not Vote","Other/Would not Vote","Strongly disapprove","rep","Republican","Moderate",NA,"Legal in all cases",60,"white","female",FALSE,"High school or G.E.D."
"1057",118160348811,0.459790494627189,43,22,"AZ","04013","Republican","Republican","Somewhat disapprove","dnv/other","Independent","Moderate",NA,NA,33,"other","female",TRUE,"Post graduate degree"
"1058",118161883625,0.152986780280404,43,22,"AZ","04027","Other/Would not Vote","Other/Would not Vote","Somewhat disapprove","dnv/other","Independent","Very liberal",NA,"Legal in all cases",48,"white","female",FALSE,"Some college"
"1059",118160543255,0.068209741040683,43,22,"AZ","04027","Other/Would not Vote","Other/Would not Vote","Somewhat disapprove","dnv/other","Republican","Conservative",NA,"Legal in most cases",64,"hispanic","male",TRUE,"Did not complete high school"
"1060",118161289438,0.194195221123392,43,22,"AZ","04027","Democrat","Democrat","Somewhat approve","dem","Independent","Conservative",NA,"Legal in all cases",53,"white","female",FALSE,"Post graduate degree"
"1061",118160976309,1.08987624452937,43,22,"AZ",NA,"Other/Would not Vote","Other/Would not Vote","Strongly disapprove","dnv/other","Independent","Conservative",NA,"Illegal in most cases",63,"white","male",FALSE,"Post graduate degree"
"1062",118161190731,0.336823075208132,43,22,"AZ","04027","Republican","Republican","Strongly disapprove","rep","Democrat","Liberal",NA,NA,52,"hispanic","male",TRUE,"Post graduate degree"
"1063",118162143020,0.39614687807236,43,22,"AZ","04027","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",66,"white","female",FALSE,"College graduate"
"1064",118160962546,0.0797353107318189,43,22,"AZ","04027","Other/Would not Vote","Other/Would not Vote","Somewhat disapprove","dem","Independent","Moderate",NA,NA,20,"hispanic","female",TRUE,"High school or G.E.D."
"1065",118161794993,0.153360547322986,43,22,"AZ","04027","Republican","Republican","Strongly disapprove","rep","Independent","Conservative",NA,"Illegal in most cases",59,"white","male",FALSE,"College graduate"
"1066",118161225806,0.410699739977845,43,22,"AZ","04027","Democrat","Democrat","Somewhat approve","dem","Democrat","Moderate",NA,"Legal in all cases",51,"other","female",FALSE,"Post graduate degree"
"1067",118160774852,0.80911357516781,43,22,"AZ","04027","Republican","Republican","Strongly disapprove","rep","Republican","Moderate",NA,NA,69,"white","male",FALSE,"Some college"
"1068",118162070390,0.123049197624463,43,22,"AZ","04027","Democrat","Other/Would not Vote","Somewhat disapprove","dnv/other","Democrat","Conservative",NA,NA,29,"white","female",FALSE,"Associate's degree"
"1069",118162529040,0.531158410475542,43,22,"AZ","04027","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,NA,25,"white","male",FALSE,"College graduate"
"1070",118162490394,0.625059841160685,43,22,"AZ","04013","Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in all cases",76,"other","female",FALSE,"Post graduate degree"
"1071",118162114635,0.336823075208132,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",62,"other","male",FALSE,"Post graduate degree"
"1072",118162006402,0.311151119548942,43,22,"AZ","04013","Republican","Other/Would not Vote","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in all cases",41,"white","male",FALSE,"High school or G.E.D."
"1073",118161944345,0.895821305131902,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,"Illegal in most cases",73,"white","female",FALSE,"Some college"
"1074",118161943931,1.23019203265841,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",78,"white","female",FALSE,"High school or G.E.D."
"1075",118162209633,0.393637578902742,43,22,"AZ","04013","Democrat","Democrat","Strongly approve","dem","Democrat","Very liberal",NA,"Legal in all cases",66,"white","male",FALSE,"College graduate"
"1076",118162425551,0.492044488950082,43,22,"AZ",NA,"Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,"Illegal in most cases",81,"white","male",FALSE,"Post graduate degree"
"1077",118160354747,0.544850527806719,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,"Illegal in most cases",83,"white","female",FALSE,"Post graduate degree"
"1078",118162068718,0.54135419353795,43,22,"AZ","04013","Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in all cases",90,"white","male",FALSE,"Post graduate degree"
"1079",118162069976,0.890198014208454,43,22,"AZ","04013","Democrat","Democrat","Strongly approve","dem","Democrat","Moderate",NA,"Illegal in most cases",72,"white","male",FALSE,"Associate's degree"
"1080",118160946001,0.358405511025932,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,NA,62,"white","female",FALSE,"College graduate"
"1081",118162431211,1.11396033985286,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Independent","Moderate",NA,"Legal in most cases",34,"white","female",FALSE,"Some college"
"1082",118162598414,0.895821305131902,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",72,"white","female",FALSE,"Some college"
"1083",118161012873,0.731960348296304,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Republican","Moderate",NA,NA,58,"white","male",FALSE,"Some college"
"1084",118161212754,0.548873079466624,43,22,"AZ",NA,"Democrat","Democrat","Somewhat disapprove","dem","Democrat","Liberal",NA,"Legal in all cases",68,"white","female",FALSE,"Some college"
"1085",118162071184,0.492044488950082,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Legal in most cases",92,"white","male",FALSE,"Post graduate degree"
"1086",118161941557,0.427972472934826,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Independent","Conservative",NA,"Illegal in most cases",62,"white","female",FALSE,"Some college"
"1087",118160731720,0.355808867567907,43,22,"AZ","04013","Democrat","Democrat","Strongly approve","dem","Independent","Moderate",NA,NA,55,"white","male",FALSE,"Post graduate degree"
"1088",118162467982,0.891731456939082,43,22,"AZ",NA,"Democrat","Democrat","Somewhat disapprove","dem","Democrat","Very liberal",NA,"Legal in all cases",64,"white","female",FALSE,"Some college"
"1089",118161168594,0.188587762498779,43,22,"AZ","04013","Democrat","Democrat","Somewhat approve","dnv/other","Democrat","Liberal",NA,NA,18,"other","male",FALSE,"High school or G.E.D."
"1090",118161910044,0.152884762268456,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Independent","Conservative",NA,"Illegal in most cases",28,"white","male",FALSE,"College graduate"
"1091",118160519329,0.357535161151333,43,22,"AZ","04013","Democrat","Other/Would not Vote","Somewhat disapprove","rep","Independent","Moderate",NA,"Legal in most cases",68,"white","male",FALSE,"Post graduate degree"
