"","Geo_FIPS","Geo_GEOID","Geo_NAME","Geo_QName","Geo_STUSAB","Geo_SUMLEV","Geo_GEOCOMP","Geo_FILEID","Geo_LOGRECNO","Geo_US","Geo_REGION","Geo_DIVISION","Geo_STATECE","Geo_STATE","Geo_COUNTY","Geo_COUSUB","Geo_PLACE","Geo_PLACESE","Geo_TRACT","Geo_BLKGRP","Geo_CONCIT","Geo_AIANHH","Geo_AIANHHFP","Geo_AIHHTLI","Geo_AITSCE","Geo_AITS","Geo_ANRC","Geo_CBSA","Geo_CSA","Geo_METDIV","Geo_MACC","Geo_MEMI","Geo_NECTA","Geo_CNECTA","Geo_NECTADIV","Geo_UA","Geo_UACP","Geo_CDCURR","Geo_SLDU","Geo_SLDL","Geo_VTD","Geo_ZCTA3","Geo_ZCTA5","Geo_SUBMCD","Geo_SDELM","Geo_SDSEC","Geo_SDUNI","Geo_UR","Geo_PCI","Geo_TAZ","Geo_UGA","Geo_BTTR","Geo_BTBG","Geo_PUMA5","Geo_PUMA1","SE_A00001_001","SE_A00002_001","SE_A00002_002","SE_A00002_003","SE_A01001_001","SE_A01001_002","SE_A01001_003","SE_A01001_004","SE_A01001_005","SE_A01001_006","SE_A01001_007","SE_A01001_008","SE_A01001_009","SE_A01001_010","SE_A01001_011","SE_A01001_012","SE_A01001_013","SE_A03001_001","SE_A03001_002","SE_A03001_003","SE_A03001_004","SE_A03001_005","SE_A03001_006","SE_A03001_007","SE_A03001_008","SE_A12001_001","SE_A12001_002","SE_A12001_003","SE_A12001_004","SE_A12001_005","SE_A12001_006","SE_A12001_007","SE_A12001_008","SE_A17005_001","SE_A17005_002","SE_A17005_003","SE_A14006_001","SE_A14028_001","SE_A18009_001","SE_A13003A_001","SE_A13003A_002","SE_A13003A_003","SE_A13003B_001","SE_A13003B_002","SE_A13003B_003","SE_A09005_001","SE_A09005_002","SE_A09005_009","SE_A09005_010","SE_A09005_003","SE_A09005_004","SE_A09005_005","SE_A09005_006","SE_A09005_007","SE_A09005_008","SE_A09003_001","SE_A20001_001","SE_A20001_002","SE_A20001_003","SE_A20001_004","SE_A20001_005"
"627",17063,"05000US17063","Grundy County","Grundy County, Illinois","il",50,0,"ACSSF",44,NA,NA,NA,NA,17,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50509,50509,120.8095,418.087991141272,50509,3142,3813,3645,2336,4018,6408,7061,7084,6305,3955,1980,762,50509,47316,735,35,411,17,1197,798,33555,2320,11085,12242,5177,2343,250,138,26379,25041,1338,74140,0.3925,973,12649,1328,11321,30826,2424,28402,24547,23187,21739,1448,192,20,13,151,159,825,29,50217,2105,48112,14358,39456
"628",17065,"05000US17065","Hamilton County","Hamilton County, Illinois","il",50,0,"ACSSF",45,NA,NA,NA,NA,17,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8221,8221,18.91477,434.633871662726,8221,466,516,534,308,559,891,916,1028,1278,920,553,252,8221,8043,31,23,49,0,75,0,5838,670,1973,2124,595,407,22,47,3754,3635,119,56862,0.415,621,1796,193,1603,4651,336,4315,3539,3156,2775,381,42,0,4,71,13,253,28,8148,506,7642,3175,5759
"629",17067,"05000US17067","Hancock County","Hancock County, Illinois","il",50,0,"ACSSF",46,NA,NA,NA,NA,17,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18112,18112,22.81917,793.718729198745,18112,964,1039,1103,679,1287,1842,1924,2395,2813,2179,1270,617,18112,17645,148,3,69,0,19,228,13040,893,4963,4411,1929,624,83,137,8663,8127,536,51549,0.412,614,3752,697,3055,10204,1100,9104,8012,7352,6799,553,31,1,8,148,62,410,25,17931,536,17395,7778,12327
"630",17069,"05000US17069","Hardin County","Hardin County, Illinois","il",50,0,"ACSSF",47,NA,NA,NA,NA,17,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4009,4009,22.58945,177.472192149153,4009,131,159,246,171,320,355,574,616,585,577,162,113,4009,3826,112,11,1,0,14,45,2982,565,980,1103,266,45,19,4,1640,1379,261,43081,0.5009,390,700,163,537,2363,378,1985,1347,1253,1164,89,47,0,0,18,11,18,29,3921,337,3584,1903,2333
"631",17071,"05000US17071","Henderson County","Henderson County, Illinois","il",50,0,"ACSSF",48,NA,NA,NA,NA,17,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6884,6884,18.17371,378.789016783089,6884,330,321,367,252,487,645,649,950,1186,924,587,186,6884,6730,5,16,48,0,0,85,5127,508,2231,1598,592,128,6,64,3457,3262,195,52712,0.4066,533,1263,150,1113,3893,342,3551,3229,2958,2718,240,10,0,0,63,29,169,25,6823,454,6369,2660,5186
"632",17073,"05000US17073","Henry County","Henry County, Illinois","il",50,0,"ACSSF",49,NA,NA,NA,NA,17,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49464,49464,60.10211,822.999433202007,49464,2741,2990,3321,2062,3719,5281,5859,6451,7201,5476,3017,1346,49464,46523,856,102,274,0,906,803,34631,3397,11722,11670,5218,2079,431,114,24147,22904,1243,57250,0.4212,649,10898,1958,8940,28273,3171,25102,22708,21223,19598,1625,26,47,17,330,200,865,23,48734,2158,46576,17909,37565
"633",17075,"05000US17075","Iroquois County","Iroquois County, Illinois","il",50,0,"ACSSF",50,NA,NA,NA,NA,17,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28169,28169,25.20928,1117.40583817377,28169,1488,1653,1815,1211,2085,2898,3141,3733,4252,3133,1925,835,28169,26149,290,16,91,0,1202,421,19917,2157,7952,6736,2059,799,133,81,14045,13260,785,51825,0.4197,665,6005,1156,4849,16013,2199,13814,13065,11934,10730,1204,20,0,39,272,164,636,24,27740,1672,26068,11865,18840
"634",17077,"05000US17077","Jackson County","Jackson County, Illinois","il",50,0,"ACSSF",51,NA,NA,NA,NA,17,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58551,58551,100.2462,584.071895313801,58551,3018,2832,2952,1848,12583,8577,5807,5888,6691,4752,2456,1147,58551,44880,8753,111,2003,8,722,2074,35318,2763,8353,11475,5961,4414,729,1623,27672,25059,2613,37802,0.5355,701,10390,2999,7391,35711,11081,24630,24303,21422,19118,2304,477,22,245,1242,154,741,19,57971,4271,53700,21664,39523
"635",17079,"05000US17079","Jasper County","Jasper County, Illinois","il",50,0,"ACSSF",52,NA,NA,NA,NA,17,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9598,9598,19.40504,494.613763461452,9598,583,650,604,370,682,1042,1079,1345,1449,965,541,288,9598,9347,97,16,4,0,35,99,6709,716,2699,2123,800,294,57,20,4626,4438,188,54951,0.4112,562,2034,312,1722,5588,709,4879,4397,3863,3510,353,16,0,26,162,29,301,23,9535,694,8841,3778,6556
"636",17081,"05000US17081","Jefferson County","Jefferson County, Illinois","il",50,0,"ACSSF",53,NA,NA,NA,NA,17,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38169,38169,66.82167,571.206896711491,38169,2392,2535,2105,1414,3056,4732,4663,5141,5157,3968,2221,785,38169,33448,3201,44,449,0,94,933,26667,3739,8152,10137,2805,1320,315,199,17434,16150,1284,47617,0.4579,661,8251,2535,5716,20697,3388,17309,15775,14486,12986,1500,317,25,6,268,96,577,20,35686,2045,33641,16327,22893
"637",17083,"05000US17083","Jersey County","Jersey County, Illinois","il",50,0,"ACSSF",54,NA,NA,NA,NA,17,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22069,22069,59.76133,369.285615222928,22069,1032,1069,1623,907,2179,2372,2467,3072,3239,2269,1284,556,22069,21350,105,23,47,0,31,513,15259,1264,5719,5155,2001,932,86,102,11126,10675,451,56747,0.409,610,4566,508,4058,12682,1110,11572,10431,9638,8910,728,13,4,3,388,47,338,28,21704,1157,20547,6953,16592
"638",17085,"05000US17085","Jo Daviess County","Jo Daviess County, Illinois","il",50,0,"ACSSF",55,NA,NA,NA,NA,17,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21834,21834,36.33514,600.90590072232,21834,923,1122,1335,822,1410,1917,2255,2740,3545,3350,1753,662,21834,21211,110,57,95,12,69,280,16222,1323,6012,5020,2558,1058,189,62,11225,10723,502,57083,0.4355,639,4140,442,3698,11829,1011,10818,10589,9281,8533,748,111,3,9,432,88,665,22,21672,1014,20658,8355,16620
"639",17087,"05000US17087","Johnson County","Johnson County, Illinois","il",50,0,"ACSSF",56,NA,NA,NA,NA,17,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12602,12602,36.64167,343.925386526887,12602,603,717,580,429,1044,1635,1538,1747,1737,1511,757,304,12602,11013,1486,13,44,0,14,32,9229,1639,2910,3154,1072,373,63,18,4113,3878,235,50923,0.4437,644,2278,308,1970,5527,637,4890,3835,3467,3244,223,2,2,0,122,40,202,27,10342,372,9970,4566,7236
"640",17089,"05000US17089","Kane County","Kane County, Illinois","il",50,0,"ACSSF",57,NA,NA,NA,NA,17,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530839,530839,1022.104,519.359193942211,530839,34620,38458,41207,25460,47584,64192,72293,75567,64440,40562,18715,7741,530839,385578,29259,2419,21261,199,78054,14069,343510,54761,77366,97534,72952,32332,5159,3406,281637,266113,15524,76912,0.4425,1133,137409,20558,116851,321673,27332,294341,260196,232328,207341,24987,6901,381,752,3290,2424,14120,29,527595,46510,481085,156304,376336
"641",17091,"05000US17091","Kankakee County","Kankakee County, Illinois","il",50,0,"ACSSF",58,NA,NA,NA,NA,17,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111061,111061,164.1705,676.497762923998,111061,6620,7211,7433,4695,12283,13385,13198,14203,14424,9911,5150,2548,111061,88554,16716,230,1054,22,2336,2149,72819,8846,24460,24253,9536,4541,749,434,53770,50539,3231,57981,0.4326,869,25457,5234,20223,64452,8643,55809,49534,45164,41304,3860,784,19,86,1118,792,1571,24,108902,6393,102509,39419,76664
"642",17093,"05000US17093","Kendall County","Kendall County, Illinois","il",50,0,"ACSSF",59,NA,NA,NA,NA,17,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124626,124626,389.1408,320.259411240515,124626,8881,11024,10401,6036,10150,15938,20347,17669,12278,7620,3041,1241,124626,102615,8775,160,4169,0,5479,3428,78134,6147,18279,26055,17321,9151,688,493,67354,64083,3271,91764,0.3577,1331,36030,2279,33751,76212,3580,72632,62987,57266,52780,4486,1802,18,0,422,493,2986,34,124288,5491,118797,27546,102499
"643",17095,"05000US17095","Knox County","Knox County, Illinois","il",50,0,"ACSSF",60,NA,NA,NA,NA,17,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50999,50999,71.18398,716.439334854061,50999,2750,2558,3066,1684,5408,5708,5801,6371,7274,5701,3275,1403,50999,43826,4570,162,509,0,981,951,35533,3988,12850,12113,4247,1707,464,164,22512,21236,1276,43709,0.4519,631,9853,2584,7269,27271,5174,22097,21009,19143,17310,1833,91,50,56,954,176,539,18,48258,2707,45551,21683,32108
"644",17097,"05000US17097","Lake County","Lake County, Illinois","il",50,0,"ACSSF",61,NA,NA,NA,NA,17,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,703619,703619,1584.936,443.941491620811,703619,41245,46814,53083,33037,72432,77870,89060,103477,93532,55222,25780,12067,703619,543635,47489,1760,53001,397,38273,19064,457008,43138,96532,111551,120072,61329,15589,8797,371346,350731,20615,86244,0.487,1168,172688,18681,154007,422974,32272,390702,354769,301755,272667,29088,16267,304,593,9949,2680,23221,30,687874,48308,639566,183758,520751
"645",17099,"05000US17099","LaSalle County","LaSalle County, Illinois","il",50,0,"ACSSF",62,NA,NA,NA,NA,17,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110401,110401,97.25373,1135.18526881206,110401,6126,6278,7131,4500,8953,13459,12871,14856,16268,10688,6123,3148,110401,102932,2787,266,860,21,1823,1712,77413,8762,27573,27191,9192,3543,775,377,55099,51365,3734,56243,0.4307,756,23713,5103,18610,64480,8078,56402,50258,46788,42589,4199,228,76,333,839,277,1717,23,107246,5283,101963,40892,76962
"646",17101,"05000US17101","Lawrence County","Lawrence County, Illinois","il",50,0,"ACSSF",63,NA,NA,NA,NA,17,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16189,16189,43.49799,372.178132099454,16189,840,901,876,526,1342,2350,2255,2187,2141,1455,951,365,16189,14092,1445,39,43,0,167,403,11704,1793,4325,4006,1119,393,39,29,6760,6333,427,45654,0.403,621,3116,799,2317,8132,1354,6778,6203,5582,5029,553,9,0,0,211,43,358,19,13825,1081,12744,6260,8391
"647",17103,"05000US17103","Lee County","Lee County, Illinois","il",50,0,"ACSSF",64,NA,NA,NA,NA,17,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34527,34527,47.63373,724.843537499015,34527,1742,2181,1703,1241,2693,4177,4276,4905,5225,3504,2053,827,34527,31228,1769,92,210,62,422,744,24967,2785,8532,9232,2596,1390,302,130,16166,15455,711,57901,0.4344,696,6705,788,5917,18657,2073,16584,15178,14083,12654,1429,110,7,22,228,148,580,22,31497,1412,30085,11681,23330
"648",17105,"05000US17105","Livingston County","Livingston County, Illinois","il",50,0,"ACSSF",65,NA,NA,NA,NA,17,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36324,36324,34.80555,1043.62679054884,36324,1979,2074,2243,1545,2963,4411,4118,5022,5307,3572,1906,1184,36324,33736,1454,3,278,0,227,626,25520,2722,11005,7779,2545,1036,287,146,17214,16284,930,56200,0.4291,690,7614,1491,6123,20090,2679,17411,16024,14503,13058,1445,68,17,72,628,285,451,20,34107,1726,32381,13455,24465
"649",17107,"05000US17107","Logan County","Logan County, Illinois","il",50,0,"ACSSF",66,NA,NA,NA,NA,17,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29207,29207,47.25512,618.070631987484,29207,1565,1372,1652,1051,3122,3821,3703,3727,4037,2708,1368,1081,29207,25806,1849,44,218,2,299,989,20445,2264,7157,6862,2956,918,133,155,13200,12456,744,57899,0.4073,680,5587,654,4933,14757,1253,13504,12224,11038,9698,1340,60,26,76,423,11,590,21,25891,1306,24585,9916,19246
"650",17109,"05000US17109","McDonough County","McDonough County, Illinois","il",50,0,"ACSSF",67,NA,NA,NA,NA,17,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30875,30875,52.38311,589.407592622051,30875,1337,1325,1655,824,7333,3681,2867,3076,3657,2817,1524,779,30875,27867,1458,57,689,19,105,680,18401,1188,5639,5606,3022,2004,182,760,14577,13464,1113,43724,0.4652,628,4991,806,4185,17486,4865,12621,13112,11075,9820,1255,223,24,86,1036,97,571,17,30498,1550,28948,10397,22384
"651",17111,"05000US17111","McHenry County","McHenry County, Illinois","il",50,0,"ACSSF",68,NA,NA,NA,NA,17,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307789,307789,510.0847,603.407694553025,307789,16959,20335,22545,14592,26449,33815,39538,49094,43016,25771,10858,4817,307789,284366,4473,298,8338,69,4557,5688,206909,14873,54107,68215,46461,18310,3016,1927,171036,163471,7565,84803,0.4062,1175,73369,7462,65907,191412,12122,179290,160359,142831,132102,10729,4309,128,287,1312,1165,10327,34,306531,16505,290026,77373,243498
"652",17113,"05000US17113","McLean County","McLean County, Illinois","il",50,0,"ACSSF",69,NA,NA,NA,NA,17,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173219,173219,146.3947,1183.23313312649,173219,10427,11029,9990,6290,30428,22902,20792,20465,19673,12214,5816,3193,173219,143774,14618,296,8910,13,1691,3917,105055,4324,26375,27343,30581,12022,2016,2394,93704,90407,3297,65813,0.4645,830,37261,4418,32843,107867,17880,89987,89463,79788,72117,7671,1229,155,368,3707,414,3802,18,172074,6516,165558,45080,138450
"653",17115,"05000US17115","Macon County","Macon County, Illinois","il",50,0,"ACSSF",70,NA,NA,NA,NA,17,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106512,106512,183.4593,580.575699964633,106512,6553,6492,6674,4035,9528,12624,12164,13027,15236,11060,6494,2625,106512,83045,15291,293,1154,7,592,6130,73230,7117,25214,24414,10708,4194,998,585,52138,47876,4262,50444,0.4646,676,23422,6021,17401,60208,9216,50992,47007,43523,39399,4124,765,58,75,830,252,1504,18,104085,5067,99018,44843,70876
"654",17117,"05000US17117","Macoupin County","Macoupin County, Illinois","il",50,0,"ACSSF",71,NA,NA,NA,NA,17,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45719,45719,52.98175,862.919803489437,45719,2272,2658,3071,1792,3583,5025,5413,6183,6966,4843,2639,1274,45719,44291,422,82,213,3,100,608,32343,2902,12488,10691,4257,1598,285,122,22223,20652,1571,53778,0.4213,681,9576,2006,7570,26765,3507,23258,20299,18584,16941,1643,51,13,59,432,133,1027,27,45206,1982,43224,18775,31725
"655",17119,"05000US17119","Madison County","Madison County, Illinois","il",50,0,"ACSSF",72,NA,NA,NA,NA,17,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265670,265670,371.0219,716.049402545494,265670,15516,16234,16822,9996,22184,35938,32208,35683,37342,24316,13264,6167,265670,232485,22659,536,2622,57,1620,5691,184918,14564,56749,65830,29941,13752,2443,1639,134969,125733,9236,57890,0.4396,815,57412,10533,46879,159775,22059,137716,123588,114059,105375,8684,2314,153,88,1629,529,4816,25,263088,13560,249528,94728,190879
"656",17121,"05000US17121","Marion County","Marion County, Illinois","il",50,0,"ACSSF",73,NA,NA,NA,NA,17,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38084,38084,66.52797,572.450973518024,38084,2399,2636,2272,1429,2971,4546,4221,4869,5480,3986,2166,1109,38084,35266,1330,86,264,0,267,871,26377,2956,9281,10188,2579,1118,202,53,18470,16723,1747,46102,0.4296,619,8375,2463,5912,21798,3666,18132,16280,15479,13866,1613,72,45,10,308,48,318,20,37387,2443,34944,18729,22414
"657",17123,"05000US17123","Marshall County","Marshall County, Illinois","il",50,0,"ACSSF",74,NA,NA,NA,NA,17,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11794,11794,30.4894,386.82295670868,11794,651,547,755,421,897,1167,1268,1565,1844,1428,798,453,11794,11471,49,18,37,18,49,152,8523,614,3526,2947,1091,254,72,19,5752,5404,348,55901,0.4158,652,2251,409,1842,6704,706,5998,5287,4854,4470,384,0,25,22,150,19,217,28,11526,431,11095,4541,8670
"658",17125,"05000US17125","Mason County","Mason County, Illinois","il",50,0,"ACSSF",75,NA,NA,NA,NA,17,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13778,13778,25.54766,539.305788289367,13778,679,737,882,557,974,1410,1589,1881,2077,1646,891,455,13778,13386,130,14,27,0,39,182,9949,1111,4395,2915,977,449,58,44,6688,6162,526,45596,0.4354,636,2789,630,2159,7883,1238,6645,6070,5568,4899,669,0,9,29,196,44,224,27,13572,646,12926,6748,8781
"659",17127,"05000US17127","Massac County","Massac County, Illinois","il",50,0,"ACSSF",76,NA,NA,NA,NA,17,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14430,14430,60.83018,237.21779097046,14430,762,1210,760,468,992,1545,1759,1865,2029,1619,1087,334,14430,13127,901,7,22,0,0,373,10238,1414,3500,3973,1002,304,22,23,5949,5617,332,42604,0.4359,640,3177,785,2392,8139,1344,6795,5588,5231,4736,495,43,16,0,80,65,153,22,14192,638,13554,6999,8408
"660",17129,"05000US17129","Menard County","Menard County, Illinois","il",50,0,"ACSSF",77,NA,NA,NA,NA,17,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12367,12367,39.33031,314.439387363957,12367,668,822,762,482,875,1275,1504,1738,1913,1331,725,272,12367,12017,58,16,65,38,9,164,8758,578,3213,2941,1431,389,136,70,6392,6077,315,69102,0.4011,749,2644,486,2158,7228,565,6663,6018,5555,4942,613,4,8,4,47,35,365,29,12209,298,11911,4435,9670
"661",17131,"05000US17131","Mercer County","Mercer County, Illinois","il",50,0,"ACSSF",78,NA,NA,NA,NA,17,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15693,15693,27.96336,561.198634124946,15693,784,1018,930,665,1099,1552,1831,2188,2355,1807,1042,422,15693,15215,92,16,65,0,106,199,11197,961,4395,3848,1344,514,113,22,7821,7392,429,58011,0.3958,648,3383,625,2758,8947,963,7984,7315,6879,6563,316,0,4,5,54,62,311,27,15465,370,15095,5599,12135
"662",17133,"05000US17133","Monroe County","Monroe County, Illinois","il",50,0,"ACSSF",79,NA,NA,NA,NA,17,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33936,33936,88.07805,385.294634569735,33936,1808,1851,2591,1407,2409,3625,4287,5064,5218,3067,1833,776,33936,33170,76,17,331,0,56,286,23870,953,6965,8199,4865,2224,362,302,18485,17910,575,81268,0.4289,843,7636,360,7276,20590,880,19710,17680,16238,15135,1103,51,9,0,222,87,1073,29,33670,977,32693,8207,28906
